os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,AMD Ryzen 7 7745HX with Radeon Graphics,NVIDIA GeForce RTX 4070 Laptop GPU,32528084,7.1.3-2-cachyos,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
95.9934,10.4174,18.7579,0,64,63,51,1770,8001,6.62946,49,11.3141,2.40811,4.67843,3565,6789690659
89.1077,11.2224,18.7579,0,64,63,51,1770,8001,6.62946,49,11.3141,2.40811,4.67843,3565,6889788506
93.6974,10.6727,18.7579,0,64,63,51,1770,8001,6.62946,49,11.3141,2.40811,4.67843,3565,6989913662
82.9309,12.0582,18.7579,0,64,63,51,1770,8001,6.62946,49,11.3141,2.40811,4.67843,3565,7090036443
95.1905,10.5052,24.8424,0,74,63,51,1597,8001,6.62946,49,11.2982,2.40811,4.67844,3564,7190135478
89.8491,11.1298,24.8424,0,74,63,51,1597,8001,6.62946,49,11.2982,2.40811,4.67844,3564,7290238075
79.6751,12.551,24.8424,0,74,63,51,1597,8001,6.62946,49,11.2982,2.40811,4.67844,3564,7390362043
88.4991,11.2996,24.8424,0,74,63,51,1597,8001,6.62946,49,11.2982,2.40811,4.67844,3564,7490464640
87.5606,11.4207,22.9713,0,76,63,51,1635,8001,6.62946,49,11.3054,2.4081,4.67845,3559,7590575548
85.7422,11.6629,22.9713,0,76,63,51,1635,8001,6.62946,49,11.3054,2.4081,4.67845,3559,7690676957
92.4326,10.8187,22.9713,0,76,63,51,1635,8001,6.62946,49,11.3054,2.4081,4.67845,3559,7790775992
77.9424,12.83,22.9713,0,76,63,51,1635,8001,6.62946,49,11.3054,2.4081,4.67845,3559,7890884525
87.1439,11.4753,22.9713,0,76,63,51,1635,8001,6.62946,49,11.3054,2.4081,4.67845,3559,7990991871
80.2521,12.4607,28.1211,0,76,63,51,1635,8001,6.62946,49,11.3581,2.40808,4.67847,3562,8091106341
90.2245,11.0835,28.1211,0,76,63,51,1635,8001,6.62946,49,11.3581,2.40808,4.67847,3562,8191203002
